predictions,label_code,lable_name
"[np.float32(0.9999927), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999924), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.99998415), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.99998605), np.float32(-1.0), np.float32(-0.99999166), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999913), np.float32(-0.99998313), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999935), np.float32(1.0), np.float32(-0.999984), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999887), np.float32(1.0), np.float32(-1.0), np.float32(0.9999897), np.float32(-0.99998426), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.9999937), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.99998105), np.float32(-1.0), np.float32(-0.99998146), np.float32(-1.0), np.float32(-0.99999154), np.float32(1.0), np.float32(-0.99999267), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999926), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99998355)]",2,Bent
"[np.float32(0.9998925), np.float32(-0.99999976), np.float32(-0.9999996), np.float32(-0.9999998), np.float32(0.9999998), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99995786), np.float32(0.9999999), np.float32(0.9999998), np.float32(-1.0), np.float32(0.9999499), np.float32(-0.99999994), np.float32(-0.99999976), np.float32(-0.99999994), np.float32(0.9999216), np.float32(-0.99999994), np.float32(-0.9999513), np.float32(-1.0), np.float32(0.9999998), np.float32(0.9999991), np.float32(0.99996495), np.float32(-0.9999486), np.float32(-0.9999994), np.float32(0.99999994), np.float32(-0.9999999), np.float32(0.9999999), np.float32(1.0), np.float32(-0.9999639), np.float32(0.9999996), np.float32(-0.9999623), np.float32(1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999553), np.float32(0.9999992), np.float32(-0.99999964), np.float32(0.9999605), np.float32(-0.9999506), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999934), np.float32(-0.99999946), np.float32(0.99996144), np.float32(0.99999946), np.float32(0.99999964), np.float32(1.0), np.float32(-0.9999996), np.float32(1.0), np.float32(-0.9999997), np.float32(0.99994093), np.float32(-0.99999976), np.float32(-0.99992937), np.float32(-0.9999995), np.float32(-0.9999745), np.float32(0.9999999), np.float32(-0.99996006), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999989), np.float32(0.9999998), np.float32(0.99999905), np.float32(0.9999624), np.float32(0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-0.99999934), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99982214)]",2,Bent
"[np.float32(0.99973327), np.float32(-0.99999696), np.float32(-0.9999971), np.float32(-0.9999986), np.float32(0.9999971), np.float32(0.99999917), np.float32(0.9999993), np.float32(-0.99994314), np.float32(0.99999607), np.float32(0.9999984), np.float32(-0.9999999), np.float32(0.99993354), np.float32(-0.9999986), np.float32(-0.99999833), np.float32(-0.9999974), np.float32(0.9998858), np.float32(-0.9999982), np.float32(-0.99991894), np.float32(-0.9999991), np.float32(0.99999833), np.float32(0.99999136), np.float32(0.999936), np.float32(-0.99992406), np.float32(-0.9999955), np.float32(0.9999986), np.float32(-0.9999984), np.float32(0.9999988), np.float32(0.99999905), np.float32(-0.9999511), np.float32(0.9999954), np.float32(-0.9999159), np.float32(0.99999946), np.float32(0.99999887), np.float32(0.9999983), np.float32(0.9999261), np.float32(0.9999946), np.float32(-0.9999975), np.float32(0.9999357), np.float32(-0.9999403), np.float32(-0.9999995), np.float32(-0.9999989), np.float32(-0.99999523), np.float32(-0.9999927), np.float32(0.99993366), np.float32(0.9999961), np.float32(0.9999967), np.float32(0.9999994), np.float32(-0.9999971), np.float32(0.99999946), np.float32(-0.9999974), np.float32(0.99991494), np.float32(-0.9999978), np.float32(-0.9999021), np.float32(-0.9999938), np.float32(-0.999958), np.float32(0.9999993), np.float32(-0.99991465), np.float32(0.99999917), np.float32(-0.99999905), np.float32(0.9999994), np.float32(-0.999992), np.float32(0.99999756), np.float32(0.999995), np.float32(0.9999448), np.float32(0.9999985), np.float32(1.0), np.float32(0.9999989), np.float32(-0.999995), np.float32(-0.9999993), np.float32(-0.9999994), np.float32(0.999999), np.float32(0.99961805)]",2,Bent
"[np.float32(0.9996899), np.float32(-0.99999726), np.float32(-0.99999684), np.float32(-0.9999985), np.float32(0.99999774), np.float32(0.9999995), np.float32(0.99999934), np.float32(-0.99994504), np.float32(0.99999774), np.float32(0.9999982), np.float32(-0.99999994), np.float32(0.9999288), np.float32(-0.9999987), np.float32(-0.9999982), np.float32(-0.9999987), np.float32(0.99987996), np.float32(-0.9999991), np.float32(-0.9999312), np.float32(-0.99999946), np.float32(0.9999984), np.float32(0.9999929), np.float32(0.99994534), np.float32(-0.9999223), np.float32(-0.999996), np.float32(0.9999991), np.float32(-0.99999857), np.float32(0.9999987), np.float32(0.9999996), np.float32(-0.9999376), np.float32(0.9999966), np.float32(-0.9999198), np.float32(0.9999997), np.float32(0.99999946), np.float32(0.99999887), np.float32(0.99992335), np.float32(0.99999475), np.float32(-0.99999714), np.float32(0.9999346), np.float32(-0.9999222), np.float32(-0.9999997), np.float32(-0.99999946), np.float32(-0.9999938), np.float32(-0.9999939), np.float32(0.9999412), np.float32(0.99999654), np.float32(0.9999971), np.float32(0.99999964), np.float32(-0.99999714), np.float32(0.99999964), np.float32(-0.9999976), np.float32(0.9999196), np.float32(-0.999998), np.float32(-0.9998909), np.float32(-0.9999946), np.float32(-0.9999574), np.float32(0.99999905), np.float32(-0.99993336), np.float32(0.9999995), np.float32(-0.9999991), np.float32(0.99999964), np.float32(-0.9999925), np.float32(0.9999975), np.float32(0.99999404), np.float32(0.999942), np.float32(0.9999988), np.float32(1.0), np.float32(0.99999946), np.float32(-0.9999953), np.float32(-0.9999995), np.float32(-0.9999997), np.float32(0.9999996), np.float32(0.99951285)]",2,Bent
"[np.float32(0.99901146), np.float32(-0.9999782), np.float32(-0.9999761), np.float32(-0.99998325), np.float32(0.99996763), np.float32(0.9999724), np.float32(0.99999434), np.float32(-0.99992436), np.float32(0.99989253), np.float32(0.99999225), np.float32(-0.99999356), np.float32(0.9998949), np.float32(-0.9999749), np.float32(-0.9999773), np.float32(-0.999933), np.float32(0.9998602), np.float32(-0.9999613), np.float32(-0.99985987), np.float32(-0.99997145), np.float32(0.9999865), np.float32(0.999942), np.float32(0.9999229), np.float32(-0.9998614), np.float32(-0.99997413), np.float32(0.99994236), np.float32(-0.99996823), np.float32(0.99998856), np.float32(0.9999735), np.float32(-0.99993825), np.float32(0.999971), np.float32(-0.9998731), np.float32(0.9999759), np.float32(0.99995595), np.float32(0.9999483), np.float32(0.9999272), np.float32(0.99995834), np.float32(-0.99998295), np.float32(0.9998815), np.float32(-0.99991965), np.float32(-0.99998176), np.float32(-0.9999734), np.float32(-0.9999665), np.float32(-0.9998906), np.float32(0.9998573), np.float32(0.9999674), np.float32(0.9999705), np.float32(0.9999751), np.float32(-0.999977), np.float32(0.9999814), np.float32(-0.99998736), np.float32(0.99986756), np.float32(-0.99998355), np.float32(-0.99983793), np.float32(-0.9999271), np.float32(-0.9999207), np.float32(0.9999934), np.float32(-0.999873), np.float32(0.99997395), np.float32(-0.9999898), np.float32(0.9999658), np.float32(-0.99996346), np.float32(0.99996394), np.float32(0.9999679), np.float32(0.99990785), np.float32(0.9999668), np.float32(0.99999934), np.float32(0.9999592), np.float32(-0.9999689), np.float32(-0.9999797), np.float32(-0.9999792), np.float32(0.99996686), np.float32(0.9987025)]",2,Bent
"[np.float32(0.9999923), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999901), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.9999832), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.9999855), np.float32(-1.0), np.float32(-0.9999908), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999917), np.float32(-0.99998766), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999934), np.float32(1.0), np.float32(-0.9999847), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99998933), np.float32(1.0), np.float32(-1.0), np.float32(0.99999046), np.float32(-0.9999872), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.9999924), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.9999839), np.float32(-1.0), np.float32(-0.9999808), np.float32(-1.0), np.float32(-0.9999936), np.float32(1.0), np.float32(-0.9999915), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.999992), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999801)]",2,Bent
"[np.float32(0.99987036), np.float32(-0.9999999), np.float32(-0.99999976), np.float32(-0.9999999), np.float32(0.9999999), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99996537), np.float32(0.99999964), np.float32(0.99999994), np.float32(-1.0), np.float32(0.9999182), np.float32(-0.99999994), np.float32(-0.99999976), np.float32(-0.9999998), np.float32(0.99992025), np.float32(-0.9999999), np.float32(-0.9999435), np.float32(-0.99999994), np.float32(0.99999994), np.float32(0.99999946), np.float32(0.99996567), np.float32(-0.99993944), np.float32(-0.9999997), np.float32(0.9999999), np.float32(-0.9999999), np.float32(0.99999994), np.float32(0.99999994), np.float32(-0.99997014), np.float32(0.99999976), np.float32(-0.9999448), np.float32(1.0), np.float32(0.99999994), np.float32(0.99999976), np.float32(0.99995613), np.float32(0.99999946), np.float32(-0.9999999), np.float32(0.99993753), np.float32(-0.9999442), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.9999997), np.float32(-0.99999946), np.float32(0.99994135), np.float32(0.99999964), np.float32(0.99999976), np.float32(0.99999994), np.float32(-0.99999976), np.float32(1.0), np.float32(-0.99999994), np.float32(0.9999164), np.float32(-0.9999998), np.float32(-0.99992156), np.float32(-0.9999996), np.float32(-0.99996656), np.float32(0.99999994), np.float32(-0.999956), np.float32(0.99999994), np.float32(-0.99999994), np.float32(0.99999994), np.float32(-0.9999996), np.float32(0.9999998), np.float32(0.9999994), np.float32(0.99995565), np.float32(0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(-0.9999996), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(0.99999994), np.float32(0.99981534)]",2,Bent
"[np.float32(0.9999952), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99998975), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.9999808), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.99998313), np.float32(-1.0), np.float32(-0.9999883), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999901), np.float32(-0.9999854), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999925), np.float32(1.0), np.float32(-0.9999838), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999853), np.float32(1.0), np.float32(-1.0), np.float32(0.99998766), np.float32(-0.9999815), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.99999124), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.99998015), np.float32(-1.0), np.float32(-0.99996746), np.float32(-1.0), np.float32(-0.9999904), np.float32(1.0), np.float32(-0.9999922), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99999267), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99998724)]",2,Bent
"[np.float32(0.99952227), np.float32(-0.99999607), np.float32(-0.9999927), np.float32(-0.9999961), np.float32(0.99999666), np.float32(0.9999999), np.float32(0.9999987), np.float32(-0.99990916), np.float32(0.9999993), np.float32(0.99999607), np.float32(-1.0), np.float32(0.99990296), np.float32(-0.99999857), np.float32(-0.99999547), np.float32(-0.99999964), np.float32(0.99983716), np.float32(-0.9999997), np.float32(-0.9999301), np.float32(-0.9999998), np.float32(0.999997), np.float32(0.9999881), np.float32(0.9999493), np.float32(-0.9999228), np.float32(-0.99999195), np.float32(0.9999997), np.float32(-0.99999845), np.float32(0.9999976), np.float32(0.9999999), np.float32(-0.9999155), np.float32(0.99999356), np.float32(-0.99994504), np.float32(0.9999999), np.float32(0.9999999), np.float32(0.9999997), np.float32(0.9999054), np.float32(0.9999913), np.float32(-0.9999941), np.float32(0.9999126), np.float32(-0.9998772), np.float32(-0.99999994), np.float32(-0.9999998), np.float32(-0.99998933), np.float32(-0.9999935), np.float32(0.9999286), np.float32(0.9999917), np.float32(0.9999944), np.float32(0.9999998), np.float32(-0.9999928), np.float32(0.99999994), np.float32(-0.99999523), np.float32(0.9999123), np.float32(-0.99999464), np.float32(-0.99985003), np.float32(-0.99999225), np.float32(-0.99995846), np.float32(0.99999726), np.float32(-0.9999174), np.float32(0.9999998), np.float32(-0.99999857), np.float32(0.99999994), np.float32(-0.9999831), np.float32(0.9999971), np.float32(0.99998677), np.float32(0.9999273), np.float32(0.999999), np.float32(1.0), np.float32(0.9999998), np.float32(-0.9999906), np.float32(-0.99999976), np.float32(-0.9999999), np.float32(0.9999999), np.float32(0.9993935)]",2,Bent
"[np.float32(0.9994069), np.float32(-0.9999961), np.float32(-0.9999959), np.float32(-0.9999974), np.float32(0.999991), np.float32(0.9999937), np.float32(0.99999887), np.float32(-0.99995965), np.float32(0.99996316), np.float32(0.99999833), np.float32(-0.99999857), np.float32(0.99989885), np.float32(-0.99999106), np.float32(-0.9999943), np.float32(-0.9999811), np.float32(0.9998999), np.float32(-0.9999894), np.float32(-0.9999173), np.float32(-0.99999326), np.float32(0.99999785), np.float32(0.99998647), np.float32(0.9999374), np.float32(-0.9998651), np.float32(-0.99999464), np.float32(0.99998695), np.float32(-0.9999899), np.float32(0.9999977), np.float32(0.99999464), np.float32(-0.99994713), np.float32(0.9999942), np.float32(-0.9998913), np.float32(0.9999929), np.float32(0.9999905), np.float32(0.9999784), np.float32(0.9999436), np.float32(0.99999106), np.float32(-0.9999966), np.float32(0.99990094), np.float32(-0.9999319), np.float32(-0.99999565), np.float32(-0.99999475), np.float32(-0.9999916), np.float32(-0.99997026), np.float32(0.9998963), np.float32(0.99999297), np.float32(0.9999948), np.float32(0.9999945), np.float32(-0.9999954), np.float32(0.99999535), np.float32(-0.9999981), np.float32(0.9999153), np.float32(-0.9999965), np.float32(-0.9998697), np.float32(-0.9999801), np.float32(-0.9999235), np.float32(0.9999984), np.float32(-0.999902), np.float32(0.99999243), np.float32(-0.9999985), np.float32(0.99999213), np.float32(-0.9999929), np.float32(0.9999872), np.float32(0.9999904), np.float32(0.9999348), np.float32(0.9999904), np.float32(0.99999994), np.float32(0.99999064), np.float32(-0.9999923), np.float32(-0.9999952), np.float32(-0.99999464), np.float32(0.9999928), np.float32(0.99922395)]",2,Bent
"[np.float32(0.99977994), np.float32(-0.9999995), np.float32(-0.9999993), np.float32(-0.9999997), np.float32(0.99999946), np.float32(0.99999994), np.float32(0.9999999), np.float32(-0.9999596), np.float32(0.9999994), np.float32(0.99999964), np.float32(-1.0), np.float32(0.9999302), np.float32(-0.9999997), np.float32(-0.99999934), np.float32(-0.9999997), np.float32(0.9999077), np.float32(-0.9999998), np.float32(-0.99995303), np.float32(-0.9999999), np.float32(0.99999964), np.float32(0.9999983), np.float32(0.99996114), np.float32(-0.99992406), np.float32(-0.999999), np.float32(0.9999998), np.float32(-0.99999964), np.float32(0.9999997), np.float32(0.99999994), np.float32(-0.99995583), np.float32(0.9999992), np.float32(-0.9999388), np.float32(0.99999994), np.float32(0.9999999), np.float32(0.9999997), np.float32(0.99994177), np.float32(0.99999857), np.float32(-0.9999994), np.float32(0.9999473), np.float32(-0.9999379), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.9999986), np.float32(-0.9999984), np.float32(0.9999496), np.float32(0.99999905), np.float32(0.9999993), np.float32(0.99999994), np.float32(-0.9999991), np.float32(0.99999994), np.float32(-0.9999996), np.float32(0.9999312), np.float32(-0.9999994), np.float32(-0.99990577), np.float32(-0.9999988), np.float32(-0.9999635), np.float32(0.99999976), np.float32(-0.9999505), np.float32(0.9999999), np.float32(-0.9999998), np.float32(0.99999994), np.float32(-0.99999815), np.float32(0.99999946), np.float32(0.99999815), np.float32(0.9999617), np.float32(0.9999997), np.float32(1.0), np.float32(0.9999999), np.float32(-0.99999887), np.float32(-0.9999999), np.float32(-0.99999994), np.float32(0.99999994), np.float32(0.9996437)]",2,Bent
"[np.float32(0.9998702), np.float32(-0.99999976), np.float32(-0.9999997), np.float32(-0.9999999), np.float32(0.9999999), np.float32(1.0), np.float32(0.99999994), np.float32(-0.9999619), np.float32(0.9999999), np.float32(0.9999999), np.float32(-1.0), np.float32(0.9999527), np.float32(-0.99999994), np.float32(-0.9999997), np.float32(-0.99999994), np.float32(0.9999265), np.float32(-0.99999994), np.float32(-0.99996114), np.float32(-1.0), np.float32(0.9999999), np.float32(0.99999934), np.float32(0.99996793), np.float32(-0.9999397), np.float32(-0.9999996), np.float32(1.0), np.float32(-0.99999994), np.float32(0.9999999), np.float32(1.0), np.float32(-0.99996835), np.float32(0.9999996), np.float32(-0.9999637), np.float32(1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999537), np.float32(0.9999994), np.float32(-0.9999997), np.float32(0.9999556), np.float32(-0.9999476), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999994), np.float32(-0.9999995), np.float32(0.99996483), np.float32(0.9999996), np.float32(0.9999997), np.float32(1.0), np.float32(-0.9999996), np.float32(1.0), np.float32(-0.9999998), np.float32(0.9999502), np.float32(-0.99999976), np.float32(-0.9999227), np.float32(-0.9999996), np.float32(-0.9999754), np.float32(0.99999994), np.float32(-0.99996793), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999991), np.float32(0.9999999), np.float32(0.9999992), np.float32(0.99996775), np.float32(0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-0.99999946), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9997732)]",2,Bent
"[np.float32(0.99988383), np.float32(-0.9999998), np.float32(-0.9999997), np.float32(-0.9999999), np.float32(0.9999999), np.float32(1.0), np.float32(0.99999994), np.float32(-0.999948), np.float32(0.9999998), np.float32(0.9999999), np.float32(-1.0), np.float32(0.99994105), np.float32(-0.99999994), np.float32(-0.99999976), np.float32(-0.99999994), np.float32(0.999921), np.float32(-0.99999994), np.float32(-0.999947), np.float32(-1.0), np.float32(0.9999999), np.float32(0.9999994), np.float32(0.9999664), np.float32(-0.9999389), np.float32(-0.9999996), np.float32(0.99999994), np.float32(-0.99999994), np.float32(0.9999999), np.float32(1.0), np.float32(-0.99996626), np.float32(0.99999964), np.float32(-0.9999579), np.float32(1.0), np.float32(0.99999994), np.float32(0.99999994), np.float32(0.99994695), np.float32(0.9999994), np.float32(-0.99999976), np.float32(0.9999503), np.float32(-0.99994504), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999995), np.float32(-0.9999996), np.float32(0.99995494), np.float32(0.9999995), np.float32(0.99999964), np.float32(1.0), np.float32(-0.99999964), np.float32(1.0), np.float32(-0.9999998), np.float32(0.9999323), np.float32(-0.99999976), np.float32(-0.9999255), np.float32(-0.9999996), np.float32(-0.9999749), np.float32(0.99999994), np.float32(-0.9999537), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999992), np.float32(0.9999999), np.float32(0.9999992), np.float32(0.99995816), np.float32(0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-0.9999995), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99981755)]",2,Bent
"[np.float32(0.9998876), np.float32(-0.9999998), np.float32(-0.9999998), np.float32(-0.9999999), np.float32(0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-0.99996775), np.float32(0.99999994), np.float32(0.99999994), np.float32(-1.0), np.float32(0.9999649), np.float32(-0.99999994), np.float32(-0.9999999), np.float32(-1.0), np.float32(0.99994874), np.float32(-1.0), np.float32(-0.999969), np.float32(-1.0), np.float32(0.99999994), np.float32(0.99999964), np.float32(0.9999734), np.float32(-0.9999594), np.float32(-0.99999976), np.float32(1.0), np.float32(-0.99999994), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999717), np.float32(0.99999976), np.float32(-0.99996966), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999667), np.float32(0.9999997), np.float32(-0.9999999), np.float32(0.99996936), np.float32(-0.99996173), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999997), np.float32(-0.99999976), np.float32(0.9999718), np.float32(0.99999976), np.float32(0.9999998), np.float32(1.0), np.float32(-0.99999976), np.float32(1.0), np.float32(-0.9999999), np.float32(0.99996006), np.float32(-0.9999999), np.float32(-0.9999229), np.float32(-0.9999998), np.float32(-0.99997795), np.float32(0.99999994), np.float32(-0.99996835), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999994), np.float32(0.99999994), np.float32(0.99999964), np.float32(0.99997234), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9997906)]",2,Bent
"[np.float32(0.99945277), np.float32(-0.99998015), np.float32(-0.9999834), np.float32(-0.9999904), np.float32(0.99998224), np.float32(0.9999982), np.float32(0.99999493), np.float32(-0.9999247), np.float32(0.99999285), np.float32(0.99998444), np.float32(-0.9999997), np.float32(0.99993455), np.float32(-0.99998933), np.float32(-0.9999908), np.float32(-0.9999951), np.float32(0.99984264), np.float32(-0.99999714), np.float32(-0.9999283), np.float32(-0.9999981), np.float32(0.99998975), np.float32(0.9999565), np.float32(0.9999172), np.float32(-0.99990135), np.float32(-0.99997586), np.float32(0.9999966), np.float32(-0.99999), np.float32(0.9999897), np.float32(0.9999985), np.float32(-0.9999098), np.float32(0.99997926), np.float32(-0.99989796), np.float32(0.9999986), np.float32(0.9999983), np.float32(0.99999726), np.float32(0.9999049), np.float32(0.99997497), np.float32(-0.9999809), np.float32(0.99992955), np.float32(-0.9998947), np.float32(-0.999999), np.float32(-0.9999969), np.float32(-0.99995893), np.float32(-0.9999682), np.float32(0.9999366), np.float32(0.99998516), np.float32(0.9999798), np.float32(0.99999857), np.float32(-0.9999823), np.float32(0.99999875), np.float32(-0.99998254), np.float32(0.9999141), np.float32(-0.99998426), np.float32(-0.99984604), np.float32(-0.9999654), np.float32(-0.99994886), np.float32(0.99999243), np.float32(-0.99990016), np.float32(0.9999982), np.float32(-0.9999922), np.float32(0.9999989), np.float32(-0.9999567), np.float32(0.99998), np.float32(0.9999719), np.float32(0.99993205), np.float32(0.99999225), np.float32(0.99999994), np.float32(0.99999726), np.float32(-0.999972), np.float32(-0.9999983), np.float32(-0.99999887), np.float32(0.9999984), np.float32(0.99901605)]",2,Bent
"[np.float32(0.9993739), np.float32(-0.9999936), np.float32(-0.9999904), np.float32(-0.99999535), np.float32(0.9999929), np.float32(0.9999993), np.float32(0.99999815), np.float32(-0.9999274), np.float32(0.9999963), np.float32(0.99999475), np.float32(-0.9999999), np.float32(0.9999166), np.float32(-0.99999535), np.float32(-0.999992), np.float32(-0.999998), np.float32(0.99982625), np.float32(-0.9999985), np.float32(-0.99992734), np.float32(-0.9999989), np.float32(0.99999523), np.float32(0.9999815), np.float32(0.999936), np.float32(-0.99990654), np.float32(-0.99998945), np.float32(0.9999986), np.float32(-0.99999464), np.float32(0.99999595), np.float32(0.99999946), np.float32(-0.99991274), np.float32(0.9999925), np.float32(-0.9999149), np.float32(0.9999994), np.float32(0.9999992), np.float32(0.99999857), np.float32(0.9999015), np.float32(0.9999859), np.float32(-0.99999005), np.float32(0.9999155), np.float32(-0.9999117), np.float32(-0.9999996), np.float32(-0.9999991), np.float32(-0.9999831), np.float32(-0.99998325), np.float32(0.9999199), np.float32(0.9999902), np.float32(0.9999904), np.float32(0.9999992), np.float32(-0.99999064), np.float32(0.9999995), np.float32(-0.9999927), np.float32(0.99991286), np.float32(-0.9999929), np.float32(-0.9998251), np.float32(-0.9999856), np.float32(-0.9999492), np.float32(0.9999964), np.float32(-0.9999131), np.float32(0.9999992), np.float32(-0.9999971), np.float32(0.99999946), np.float32(-0.99998), np.float32(0.99999255), np.float32(0.9999803), np.float32(0.9999195), np.float32(0.99999577), np.float32(1.0), np.float32(0.999999), np.float32(-0.99998766), np.float32(-0.9999989), np.float32(-0.9999994), np.float32(0.99999917), np.float32(0.99897146)]",2,Bent
"[np.float32(0.9998439), np.float32(-0.99999946), np.float32(-0.9999993), np.float32(-0.9999997), np.float32(0.9999992), np.float32(0.99999976), np.float32(0.9999999), np.float32(-0.99996513), np.float32(0.99999845), np.float32(0.9999997), np.float32(-1.0), np.float32(0.9999153), np.float32(-0.9999995), np.float32(-0.9999994), np.float32(-0.9999993), np.float32(0.999924), np.float32(-0.99999934), np.float32(-0.9999491), np.float32(-0.9999997), np.float32(0.9999997), np.float32(0.99999785), np.float32(0.99996185), np.float32(-0.9999352), np.float32(-0.99999905), np.float32(0.9999995), np.float32(-0.9999995), np.float32(0.99999976), np.float32(0.99999976), np.float32(-0.9999653), np.float32(0.9999993), np.float32(-0.9999298), np.float32(0.9999999), np.float32(0.9999997), np.float32(0.99999905), np.float32(0.9999493), np.float32(0.9999987), np.float32(-0.9999996), np.float32(0.9999383), np.float32(-0.99993926), np.float32(-0.9999998), np.float32(-0.99999976), np.float32(-0.9999987), np.float32(-0.9999976), np.float32(0.9999483), np.float32(0.999999), np.float32(0.99999917), np.float32(0.9999998), np.float32(-0.9999994), np.float32(0.9999998), np.float32(-0.9999996), np.float32(0.99992454), np.float32(-0.99999946), np.float32(-0.99992186), np.float32(-0.99999744), np.float32(-0.99996734), np.float32(0.9999998), np.float32(-0.99994665), np.float32(0.99999976), np.float32(-0.9999998), np.float32(0.9999998), np.float32(-0.9999987), np.float32(0.99999917), np.float32(0.9999986), np.float32(0.999954), np.float32(0.9999996), np.float32(1.0), np.float32(0.9999997), np.float32(-0.9999988), np.float32(-0.99999976), np.float32(-0.9999998), np.float32(0.99999976), np.float32(0.99973166)]",2,Bent
